a,b,zip_code,d,name,f,canton,h,I,j,k,l,m
4899,10,8588,0,Zihlschlacht,Zihlschlacht,TG,1,,1,7223,4511,20050801
4900,20,8589,0,Sitterdorf,Sitterdorf,TG,1,,1,7227,4511,20060801
4902,10,8583,0,Sulgen,Sulgen,TG,1,,1,4902,4506,19960909
4903,20,8583,1,Götighofen,Götighofen,TG,1,,1,4902,4506,19960827
4904,20,8583,2,Donzhausen,Donzhausen,TG,1,,1,4902,4506,19960827
4906,20,8584,0,Leimbach TG,Leimbach TG,TG,1,,1,4888,4911,20020701
4907,20,8584,1,Opfershofen TG,Opfershofen TG,TG,1,,1,4888,4911,20020701
4913,20,8585,1,Mattwil,Mattwil,TG,1,,1,7223,4901,20100301
4914,20,8585,2,Happerswil,Happerswil,TG,1,,1,7223,4901,20020101
4916,10,8585,4,Langrickenbach,Langrickenbach,TG,1,,1,7223,4681,20021201
4917,20,8585,5,Zuben,Zuben,TG,1,,1,7223,4681,20021201
4921,10,8586,0,Erlen,Erlen,TG,1,,1,7223,4476,19960306
4922,10,8586,2,Andwil TG,Andwil TG,TG,1,,1,7223,4901,20100301
4923,20,8586,3,Kümmertshausen,Kümmertshausen,TG,1,,1,7223,4476,20020101
4924,20,8586,5,Riedt b. Erlen,Riedt b. Erlen,TG,1,,1,7223,4476,20020101
4925,10,8587,0,Oberaach,Oberaach,TG,1,,1,7223,4461,20080501
4926,10,8590,0,Romanshorn,Romanshorn,TG,1,,1,7263,4436,20080101
4930,20,8599,0,Salmsach,Salmsach,TG,1,,1,7263,4441,20051101
4931,10,8592,0,Uttwil,Uttwil,TG,1,,1,7263,4451,19960806
4932,10,8593,0,Kesswil,Kesswil,TG,1,,1,7263,4426,20050801
4933,10,8594,0,Güttingen,Güttingen,TG,1,,1,4934,4656,20070801
4934,10,8595,0,Altnau,Altnau,TG,1,,1,4934,4641,20070801
4935,10,8596,0,Scherzingen,Scherzingen,TG,1,,1,4934,4691,20020101
4937,10,8597,0,Landschlacht,Landschlacht,TG,1,,1,4934,4691,19960306
4938,20,8598,0,Bottighofen,Bottighofen,TG,1,,1,7241,4643,20120701
4939,20,8600,0,Dübendorf,Dübendorf,ZH,1,,1,7232,191,19871001
4940,30,8600,1,Dübendorf 1,Dübendorf 1,ZH,1,,0,4940,191,19930909
4941,30,8600,2,Dübendorf 2,Dübendorf 2,ZH,1,,0,4941,191,19860521
4942,10,8602,0,Wangen ZH,Wangen b. Dübendorf,ZH,1,,1,7232,200,19940504
4943,10,8603,0,Schwerzenbach,Schwerzenbach,ZH,1,,1,7275,197,19991025
4944,10,8604,0,Volketswil,Volketswil,ZH,1,,1,7275,199,19880101
4945,10,8605,0,Gutenswil,Gutenswil,ZH,1,,1,7275,199,19980721
4946,10,8606,0,Nänikon,Nänikon,ZH,1,,1,8078,198,19960802
4947,10,8606,2,Greifensee,Greifensee,ZH,1,,1,8078,194,19890201
4949,20,8607,0,Aathal-Seegräben,Aathal-Seegräben,ZH,1,,1,7336,119,20040401
4950,10,8608,0,Bubikon,Bubikon,ZH,1,,1,7336,112,19860521
4951,20,8610,0,Uster,Uster,ZH,1,,1,7274,198,19961105
4952,30,8610,1,Uster 1,Uster 1,ZH,1,,0,4952,198,19960802
4953,30,8612,0,Uster 2,Uster 2,ZH,1,,0,4953,198,19960802
4954,30,8613,0,Uster 3,Uster 3,ZH,1,,0,4954,198,19961105
4955,10,8614,0,Bertschikon Gossau,Bertschikon (Gossau ZH),ZH,1,,1,7274,115,20041101
4956,20,8615,0,Wermatswil,Wermatswil,ZH,1,,1,7274,198,20030201
4957,20,8616,0,Riedikon,Riedikon,ZH,1,,1,7274,198,20090301
4958,10,8617,0,Mönchaltorf,Mönchaltorf,ZH,1,,1,4959,196,19960802
4959,10,8618,0,Oetwil am See,Oetwil am See,ZH,1,,1,4959,157,19890201
4960,20,8620,0,Wetzikon ZH,Wetzikon ZH,ZH,1,,1,7336,121,19960806
4961,30,8620,1,Wetzikon ZH 1,Wetzikon ZH 1,ZH,1,,0,4961,121,19960806
4962,30,8621,0,Wetzikon ZH 4,Wetzikon ZH 4,ZH,1,,0,4962,121,20020401
4964,30,8622,0,Wetzikon ZH,Wetzikon ZH,ZH,1,,0,4964,121,19960806
4965,10,8623,0,Wetzikon ZH,Wetzikon ZH,ZH,1,,1,7336,121,19970617
4966,10,8624,0,Grüt (Gossau ZH),Grüt (Gossau ZH),ZH,1,,1,7336,115,19960806
4967,10,8625,0,Gossau ZH,Gossau ZH,ZH,1,,1,7336,115,19960806
4968,20,8626,0,Ottikon,Ottikon (Gossau ZH),ZH,1,,1,7336,115,20021101
4969,10,8627,0,Grüningen,Grüningen,ZH,1,,1,7237,116,19860521
4970,10,8630,0,Rüti ZH,Rüti ZH,ZH,1,,1,7266,118,19860521
4971,20,8632,0,Tann,Tann,ZH,1,,1,7266,113,20040101
4972,10,8633,0,Wolfhausen,Wolfhausen,ZH,1,,1,7237,112,19880101
4973,10,8634,0,Hombrechtikon,Hombrechtikon,ZH,1,,1,7237,153,19970319
4974,10,8635,0,Dürnten,Dürnten,ZH,1,,1,7336,113,19860521
4975,10,8636,0,Wald ZH,Wald ZH,ZH,1,,1,7278,120,19860521
4976,80,8639,0,Faltigberg,Faltigberg,ZH,1,,0,7278,120,20130201
4977,10,8637,0,Laupen ZH,Laupen ZH,ZH,1,,1,7278,120,19921109
4978,10,8638,0,Goldingen,Goldingen,SG,1,,0,7278,3342,19860521
4979,10,8640,0,Rapperswil SG,Rapperswil SG,SG,1,,1,4981,3340,19960610
4980,30,8640,2,Kempraten,Kempraten,SG,1,,0,4980,3340,20050301
4981,80,8640,60,Rapperswil SG Zust,Rapperswil SG Zustellung,SG,1,,0,4981,3340,19990409
4984,10,8645,0,Jona,Jona,SG,1,,1,4981,3340,19960610
4985,10,8646,0,Wagen,Wagen,SG,1,,1,4981,3340,19931011
4986,10,8700,0,Küsnacht ZH,Küsnacht ZH,ZH,1,,1,7242,154,19860521
4987,20,8702,0,Zollikon,Zollikon,ZH,1,,1,4443,161,19991014
4988,30,8702,1,Zollikon Dorf,Zollikon Dorf,ZH,1,,0,4988,161,20060601
4990,10,8703,0,Erlenbach ZH,Erlenbach ZH,ZH,1,,1,4990,151,19860521
4991,10,8704,0,Herrliberg,Herrliberg,ZH,1,,1,7247,152,19860521
4992,10,8706,0,Meilen,Meilen,ZH,1,,1,7247,156,19960306
4994,10,8707,0,Uetikon am See,Uetikon am See,ZH,1,,1,7245,159,19960909
4995,10,8708,0,Männedorf,Männedorf,ZH,1,,1,7245,155,19860521
4996,10,8712,0,Stäfa,Stäfa,ZH,1,,1,7270,158,19860521
4997,10,8713,0,Uerikon,Uerikon,ZH,1,,1,7270,158,19860521
4998,20,8714,0,Feldbach,Feldbach,ZH,1,,1,7237,153,20051101
4999,20,8715,0,Bollingen,Bollingen,SG,1,,1,4981,3340,19980818
5000,10,8716,0,Schmerikon,Schmerikon,SG,1,,1,5000,3338,19860521
5001,10,8717,0,Benken SG,Benken SG,SG,1,,1,8307,3312,19860521
5002,10,8718,0,Schänis,Schänis,SG,1,,1,5002,3315,19960304
5003,10,8722,0,Kaltbrunn,Kaltbrunn,SG,1,,1,8307,3313,19860521
5004,20,8723,0,Rufi,Rufi,SG,1,,1,8307,3315,20021001
5005,10,8725,0,Ernetschwil,Ernetschwil,SG,1,,1,7700,3341,20080501
5006,10,8726,0,Ricken SG,Ricken SG,SG,1,,1,7700,3341,20080501
5007,20,8727,0,Walde SG,Walde SG,SG,1,,1,5000,3342,20080501
5008,10,8730,0,Uznach,Uznach,SG,1,,1,7700,3339,19860521
5009,10,8732,0,Neuhaus SG,Neuhaus SG,SG,1,,1,5000,3342,20080501
5010,10,8733,0,Eschenbach SG,Eschenbach SG,SG,1,,1,5000,3342,19860521
5011,20,8734,0,Ermenswil,Ermenswil,SG,1,,1,5000,3342,20031101
5012,10,8735,0,St. Gallenkappel,St. Gallenkappel,SG,1,,1,5000,3342,20080501
5013,20,8735,2,Rüeterswil,Rüeterswil,SG,1,,1,5000,3342,20080501
5014,10,8737,0,Gommiswald,Gommiswald,SG,1,,1,7700,3341,19931011
5015,20,8738,0,Uetliburg SG,Uetliburg SG,SG,1,,1,7700,3341,20031001
5016,10,8739,0,Rieden SG,Rieden SG,SG,1,,1,7700,3341,20090501
5017,40,8740,0,Uznach Vögele AG,Uznach Vögele Versandhaus,SG,1,,0,7700,3339,19920519
5018,10,8750,0,Glarus,Glarus,GL,1,,1,7706,1632,19970224
5019,10,8750,2,Riedern,Riedern,GL,1,,1,7706,1632,20020701
5020,20,8750,3,Klöntal,Klöntal,GL,1,,1,7706,1632,20020701
5022,20,8751,0,Urnerboden,Urnerboden,UR,1,,0,8110,1218,20090501
5023,10,8752,0,Näfels,Näfels,GL,1,,1,5025,1630,19960304
5025,10,8753,0,Mollis,Mollis,GL,1,,1,5025,1630,19960304
5026,10,8754,0,Netstal,Netstal,GL,1,,1,7706,1632,19960304
5027,10,8755,0,Ennenda,Ennenda,GL,1,,1,7706,1632,19970224
5028,10,8756,0,Mitlödi,Mitlödi,GL,1,,1,8110,1631,20050801
5029,10,8762,0,Schwanden GL,Schwanden GL,GL,1,,1,8110,1631,19960304
5030,20,8762,2,Schwändi GL,Schwändi b. Schwanden,GL,1,,1,8110,1631,20030701
5031,20,8762,3,Sool,Sool,GL,1,,1,8110,1631,20030101
5032,10,8765,0,Engi,Engi,GL,1,,0,8110,1631,19960304
5034,20,8766,0,Matt,Matt,GL,1,,0,8110,1631,20030701
5035,10,8767,0,Elm,Elm,GL,1,,1,8110,1631,19960304
5037,20,8772,0,Nidfurn,Nidfurn,GL,1,,1,8110,1631,20030201
5039,10,8773,0,Haslen GL,Haslen GL,GL,1,,1,8110,1631,20080501
5040,20,8775,1,Luchsingen,Luchsingen,GL,1,,0,8110,1631,19960304
5042,20,8775,2,Hätzingen,Hätzingen,GL,1,,0,8110,1631,19960304
5044,20,8777,0,Diesbach GL,Diesbach GL,GL,1,,0,8110,1631,20041001
5045,20,8782,0,Rüti GL,Rüti GL,GL,1,,1,8110,1631,20030701
5046,10,8783,0,Linthal,Linthal,GL,1,,1,8110,1631,19960304
5047,10,8784,0,Braunwald,Braunwald,GL,1,,0,8110,1631,19960304
5049,10,8800,0,Thalwil,Thalwil,ZH,1,,1,7271,141,19860521
5050,10,8802,0,Kilchberg ZH,Kilchberg ZH,ZH,1,,1,7221,135,19860521
5051,10,8803,0,Rüschlikon,Rüschlikon,ZH,1,,1,7271,139,19860521
5052,10,8804,0,Au ZH,Au ZH,ZH,1,,1,7277,142,19860521
5053,10,8805,0,Richterswil,Richterswil,ZH,1,,1,7277,138,19860521
5054,80,8805,2,Richterswil Burghd,Richterswil Burghalden SOB,ZH,1,,0,7277,138,20080101
5055,10,8806,0,Bäch SZ,Bäch SZ,SZ,1,,1,7702,1322,19960806
5056,10,8807,0,Freienbach,Freienbach,SZ,1,,1,7701,1322,19960806
5057,10,8808,0,Pfäffikon SZ,Pfäffikon SZ,SZ,1,,1,7701,1322,19960806
5058,20,8810,0,Horgen,Horgen,ZH,1,,1,7277,133,19880101
5059,30,8810,1,Horgen 1,Horgen 1,ZH,1,,0,5059,133,19930909
5061,80,8813,0,Horgen,Horgen,ZH,1,,0,5061,133,20121001
5062,20,8815,0,Horgenberg,Horgenberg,ZH,1,,1,7277,133,20020101
5063,10,8816,0,Hirzel,Hirzel,ZH,1,,1,7277,132,19921117
5064,10,8820,0,Wädenswil,Wädenswil,ZH,1,,1,7277,142,19960610
5066,10,8824,0,Schönenberg ZH,Schönenberg ZH,ZH,1,,1,7277,140,19880401
5067,20,8825,0,Hütten,Hütten,ZH,1,,1,7277,134,20020401
5068,10,8832,0,Wollerau,Wollerau,SZ,1,,1,7702,1323,19881001
5069,10,8833,0,Samstagern,Samstagern,ZH,1,,1,7277,138,19880401
5070,10,8834,0,Schindellegi,Schindellegi,SZ,1,,1,5070,1321,19860521
5071,10,8835,0,Feusisberg,Feusisberg,SZ,1,,1,7701,1321,19880301
5072,10,8836,0,Bennau,Bennau,SZ,1,,1,7703,1301,20090501
5074,10,8840,0,Einsiedeln,Einsiedeln,SZ,1,,1,7703,1301,19860521
5076,20,8840,2,Trachslau,Trachslau,SZ,1,,1,7703,1301,19930830
5077,10,8849,0,Alpthal,Alpthal,SZ,1,,1,7703,1361,20071201
5078,10,8846,0,Willerzell,Willerzell,SZ,1,,1,7703,1301,20030601
5079,20,8847,0,Egg SZ,Egg SZ,SZ,1,,1,7703,1301,20060101
5080,10,8841,0,Gross,Gross,SZ,1,,1,7703,1301,20030501
5081,10,8844,0,Euthal,Euthal,SZ,1,,1,7703,1301,20090501
5082,20,8845,0,Studen SZ,Studen SZ,SZ,1,,1,7703,1375,20020201
5083,10,8842,0,Unteriberg,Unteriberg,SZ,1,,1,7703,1375,19930125
5085,10,8843,0,Oberiberg,Oberiberg,SZ,1,,1,7703,1368,20090501
5086,10,8852,0,Altendorf,Altendorf,SZ,1,,1,7701,1341,19960806
5087,10,8853,0,Lachen SZ,Lachen SZ,SZ,1,,1,7705,1344,19960806
5088,10,8854,0,Siebnen,Siebnen,SZ,1,,1,7705,1346,19960806
5089,10,8854,2,Galgenen,Galgenen,SZ,1,,1,7705,1342,19960806
5090,10,8855,0,Wangen SZ,Wangen SZ,SZ,1,,1,7705,1349,19960806
5091,10,8856,0,Tuggen,Tuggen,SZ,1,,1,7705,1347,19870801
5092,10,8857,0,Vorderthal,Vorderthal,SZ,1,,1,7705,1348,20080301
5093,20,8858,0,Innerthal,Innerthal,SZ,1,,1,7705,1343,20080301
5094,10,8862,0,Schübelbach,Schübelbach,SZ,1,,1,7705,1346,19960806
5096,10,8863,0,Buttikon SZ,Buttikon SZ,SZ,1,,1,7705,1346,19960806
5097,10,8864,0,Reichenburg,Reichenburg,SZ,1,,1,5097,1345,19960806
5098,10,8865,0,Bilten,Bilten,GL,1,,1,5100,1630,19960304
5099,10,8866,0,Ziegelbrücke,Ziegelbrücke,GL,1,,1,5100,1630,20070701
5100,10,8867,0,Niederurnen,Niederurnen,GL,1,,1,5100,1630,19960304
5101,10,8868,0,Oberurnen,Oberurnen,GL,1,,1,5100,1630,19960304
5102,10,8872,0,Weesen,Weesen,SG,1,,1,5100,3316,19960805
5104,10,8873,0,Amden,Amden,SG,1,,1,5100,3311,19960304
5105,20,8874,0,Mühlehorn,Mühlehorn,GL,1,,0,5110,1630,20010813
5106,20,8758,0,Obstalden,Obstalden,GL,1,,1,5025,1630,20081001
5107,10,8757,0,Filzbach,Filzbach,GL,1,,1,5025,1630,20080701
5108,10,8877,0,Murg,Murg,SG,1,,0,5110,3295,19930202
5109,20,8878,0,Quinten,Quinten,SG,1,,0,5109,3295,20061001
5110,10,8880,0,Walenstadt,Walenstadt,SG,1,,1,5110,3298,19960610
5112,20,8881,1,Walenstadtberg,Walenstadtberg,SG,1,,1,5110,3298,20100501
5113,20,8881,2,Knoblisbühl,Knoblisbühl,SG,1,,1,5110,3298,20050801
5114,20,8881,6,Tscherlach,Tscherlach,SG,1,,1,5110,3298,20050801
5115,10,8882,0,Unterterzen,Unterterzen,SG,1,,1,5110,3295,20121201
5116,20,8883,0,Quarten,Quarten,SG,1,,1,5110,3295,20121201
5117,20,8884,0,Oberterzen,Oberterzen,SG,1,,1,5110,3295,20121201
5118,20,8885,0,Mols,Mols,SG,1,,1,5110,3295,20121201
5119,10,8887,0,Mels,Mels,SG,1,,1,7723,3293,19930202
5121,20,8886,0,Mädris-Vermol,Mädris-Vermol,SG,1,,1,7723,3293,20030501
5122,20,8889,0,Plons,Plons,SG,1,,1,7723,3293,20020101
5123,10,8888,0,Heiligkreuz (Mels),Heiligkreuz (Mels),SG,1,,1,7723,3293,20120101
5124,10,8890,0,Flums,Flums,SG,1,,1,7724,3292,19930202
5125,10,8892,0,Berschis,Berschis,SG,1,,0,5110,3298,20110801
5126,20,8893,0,Flums Hochwiese,Flums Hochwiese,SG,1,,1,7724,3292,20020201
5127,20,8894,0,Flumserberg Saxli,Flumserberg Saxli,SG,1,,1,7724,3292,20111201
5128,20,8895,0,Flumserberg Portel,Flumserberg Portels,SG,1,,1,7724,3292,20090201
5129,20,8896,0,Flumserberg Bergh,Flumserberg Bergheim,SG,1,,1,7724,3292,20061201
5130,10,8897,0,Flumserberg Theim,Flumserberg Tannenheim,SG,1,,1,7724,3292,20061201
5131,20,8898,0,Flumserberg Tboden,Flumserberg Tannenbodenalp,SG,1,,1,7724,3292,20061201
5132,10,8902,0,Urdorf,Urdorf,ZH,1,,1,7267,250,19991015
5133,10,8903,0,Birmensdorf ZH,Birmensdorf ZH,ZH,1,,1,7226,242,19900901
5134,10,8904,0,Aesch ZH,Aesch ZH,ZH,1,,1,7226,241,20041101
5136,30,8905,0,Arni-Islisberg,Arni-Islisberg,AG,1,,0,5136,4061,20050301
5137,10,8906,0,Bonstetten,Bonstetten,ZH,1,,1,5137,3,19860521
5139,10,8907,0,Wettswil,Wettswil,ZH,1,,1,8329,14,19860521
5140,10,8908,0,Hedingen,Hedingen,ZH,1,,1,7222,5,19960802
5141,10,8910,0,Affoltern am Albis,Affoltern am Albis,ZH,1,,1,7222,2,19960802
5142,20,8909,0,Zwillikon,Zwillikon,ZH,1,,1,7222,2,20030401
5143,10,8911,0,Rifferswil,Rifferswil,ZH,1,,0,7222,12,19860521
5144,10,8912,0,Obfelden,Obfelden,ZH,1,,1,7222,10,19950223
5145,10,8913,0,Ottenbach,Ottenbach,ZH,1,,1,5145,11,19960802
5146,10,8914,0,Aeugst am Albis,Aeugst am Albis,ZH,1,,1,7222,1,20100601
5147,20,8914,2,Aeugstertal,Aeugstertal,ZH,1,,1,7222,1,20100601
5148,10,8915,0,Hausen am Albis,Hausen am Albis,ZH,1,,1,5148,4,19880301
5149,10,8916,0,Jonen,Jonen,AG,1,,1,5145,4071,20070701
5150,10,8917,0,Oberlunkhofen,Oberlunkhofen,AG,1,,1,5150,4073,20120101
5152,20,8918,0,Unterlunkhofen,Unterlunkhofen,AG,1,,1,5150,4079,20120101
5153,20,8919,0,Rottenschwil,Rottenschwil,AG,1,,1,5150,4238,20120101
5154,20,8925,0,Ebertswil,Ebertswil,ZH,1,,1,5148,4,20020101
5155,20,8926,0,Kappel am Albis,Kappel am Albis,ZH,1,,0,5148,6,20100301
5156,10,8932,0,Mettmenstetten,Mettmenstetten,ZH,1,,1,8332,9,19960802
5157,20,8933,0,Maschwanden,Maschwanden,ZH,1,,1,8332,8,20020101
5158,10,8934,0,Knonau,Knonau,ZH,1,,1,8332,7,20080601
5159,10,8942,0,Oberrieden,Oberrieden,ZH,1,,1,7271,137,19860521
5160,20,8135,2,Sihlbrugg Station,Sihlbrugg Station,ZH,1,,1,7221,133,19980721
5161,20,6340,4,Sihlbrugg,Sihlbrugg,ZG,1,,1,8449,1705,20000701
5162,10,8951,0,Fahrweid,Fahrweid,ZH,1,,1,7267,251,19860521
5163,10,8952,0,Schlieren,Schlieren,ZH,1,,1,7267,247,19860521
5166,20,8953,0,Dietikon,Dietikon,ZH,1,,1,7267,243,19871001
5167,30,8953,1,Dietikon 1,Dietikon 1,ZH,1,,0,5167,243,19930909
5168,30,8953,2,Dietikon 2,Dietikon 2,ZH,1,,0,5168,243,19951213
5169,10,8954,0,Geroldswil,Geroldswil,ZH,1,,1,7267,244,19870901
5170,10,8955,0,Oetwil a.d. Limmat,Oetwil an der Limmat,ZH,1,,1,7267,246,19950222
5171,10,8956,0,Killwangen,Killwangen,AG,1,,1,7194,4030,19940603
5173,10,8957,0,Spreitenbach,Spreitenbach,AG,1,,1,7194,4040,19860521
5174,10,8962,0,Bergdietikon,Bergdietikon,AG,1,,1,5174,4023,19920924
5176,10,8964,0,Rudolfstetten,Rudolfstetten,AG,1,,1,7696,4075,19951207
5177,20,8965,0,Berikon,Berikon,AG,1,,1,7696,4062,19951207
5178,10,8966,0,Oberwil-Lieli,Oberwil-Lieli,AG,1,,1,7696,4074,19951207
5179,10,8967,0,Widen,Widen,AG,1,,1,7696,4081,19951207
5189,20,9000,0,St. Gallen,St. Gallen,SG,1,,1,6519,3203,19880301
5190,80,9000,1,St. Gallen 1 Ann.,St. Gallen 1 Annahme,SG,1,,0,6519,3203,20101001
5197,80,9000,70,St. Gallen Dist Ba,St. Gallen Dist Ba,SG,1,,0,6519,3203,19981123
5199,80,9000,75,St. Gallen Kaserne,St. Gallen Kaserne,SG,1,,0,,3203,20030101
5204,30,9001,0,St. Gallen,St. Gallen,SG,1,,0,5204,3203,19980305
5208,30,9004,0,St. Gallen,St. Gallen,SG,1,,0,5208,3203,19881219
5210,30,9006,0,St. Gallen,St. Gallen,SG,1,,0,5210,3203,20020401
5211,30,9007,0,St. Gallen,St. Gallen,SG,1,,0,5211,3203,20101101
5212,10,9008,0,St. Gallen,St. Gallen,SG,1,,1,6519,3203,19871001
5213,30,9009,0,St. Gallen,St. Gallen,SG,1,,0,5213,3203,19860521
5214,20,9010,0,St. Gallen,St. Gallen,SG,1,,1,6519,3203,20020201
5215,10,9011,0,St. Gallen,St. Gallen,SG,1,,1,6519,3203,19871001
5216,10,9012,0,St. Gallen,St. Gallen,SG,1,,1,6519,3203,19871001
5217,30,9013,0,St. Gallen,St. Gallen,SG,1,,0,5217,3203,19970224
5218,10,9014,0,St. Gallen,St. Gallen,SG,1,,1,6519,3203,19871001
5219,10,9015,0,St. Gallen,St. Gallen,SG,1,,1,6519,3203,19871001
5220,10,9016,0,St. Gallen,St. Gallen,SG,1,,1,6519,3203,19871001
5221,10,9030,0,Abtwil SG,Abtwil SG,SG,1,,1,6519,3442,19890901
5222,10,9032,0,Engelburg,Engelburg,SG,1,,1,6519,3442,19860521
5223,20,9033,0,Untereggen,Untereggen,SG,1,,1,6240,3219,20090301
5224,10,9034,0,Eggersriet,Eggersriet,SG,1,,1,5224,3212,19860521
5225,10,9035,0,Grub AR,Grub AR,AR,1,,1,7713,3031,19910730
5226,20,9036,0,Grub SG,Grub SG,SG,1,,1,7713,3212,20020701
5227,10,9037,0,Speicherschwendi,Speicherschwendi,AR,1,,1,5230,3023,20060201
5228,10,9038,0,Rehetobel,Rehetobel,AR,1,,1,5338,3034,19881201
5230,10,9042,0,Speicher,Speicher,AR,1,,1,5230,3023,19970224
5231,10,9043,0,Trogen,Trogen,AR,1,,1,5230,3025,19860521
5233,10,9044,0,Wald AR,Wald AR,AR,1,,1,5338,3036,19921116
5234,10,9050,0,Appenzell,Appenzell,AI,1,,1,7309,3101,19960805
5235,20,9052,0,Niederteufen,Niederteufen,AR,1,,1,7710,3024,20100401
5236,10,9053,0,Teufen AR,Teufen AR,AR,1,,1,7710,3024,19860521
5237,20,9054,0,Haslen AI,Haslen AI,AI,1,,1,7309,3104,20080301
5238,10,9055,0,Bühler,Bühler,AR,1,,1,5238,3021,19860521
5239,10,9056,0,Gais,Gais,AR,1,,1,5239,3022,19870801
5241,10,9057,0,Weissbad,Weissbad,AI,1,,1,7309,3105,20090501
5243,20,9058,0,Brülisau,Brülisau,AI,1,,1,7309,3103,20090501
5244,20,9062,0,Lustmühle,Lustmühle,AR,1,,1,7710,3024,20020701
5245,10,9063,0,Stein AR,Stein AR,AR,1,,1,7710,3005,20101101
5246,10,9064,0,Hundwil,Hundwil,AR,1,,1,7310,3002,20080501
5247,20,9100,0,Herisau,Herisau,AR,1,,1,7310,3001,19871001
5248,80,9100,1,Herisau 1,Herisau 1,AR,1,,0,7310,3001,20060401
5249,30,9102,0,Herisau,Herisau,AR,1,,0,5249,3001,19890501
5250,10,9103,0,Schwellbrunn,Schwellbrunn,AR,1,,1,7310,3004,19910118
5251,10,9104,0,Waldstatt,Waldstatt,AR,1,,1,5251,3007,19960806
5253,10,9105,0,Schönengrund,Schönengrund,AR,1,,1,5251,3003,19930322
5255,10,9107,0,Urnäsch,Urnäsch,AR,1,,1,5255,3006,19890201
5259,10,9108,0,Gonten,Gonten,AI,1,,1,7309,3102,20090301
5261,20,9112,0,Schachen b.Herisau,Schachen b. Herisau,AR,1,,1,7310,3001,20010813
5262,10,9113,0,Degersheim,Degersheim,SG,1,,1,8108,3401,19960322
5263,20,9114,0,Hoffeld,Hoffeld,SG,1,,1,8108,3378,20030501
5264,20,9115,0,Dicken,Dicken,SG,1,,0,8108,3378,20090901
5265,10,9116,0,Wolfertswil,Wolfertswil,SG,1,,1,8108,3401,20050601
5266,10,9122,0,Mogelsberg,Mogelsberg,SG,1,,1,5269,3378,20090501
5268,20,9123,0,Nassen,Nassen,SG,1,,1,5269,3378,20090501
5269,10,9125,0,Brunnadern,Brunnadern,SG,1,,1,5269,3378,19910319
5270,20,9126,0,Necker,Necker,SG,1,,1,5269,3375,20051201
5271,10,9127,0,St. Peterzell,St. Peterzell,SG,1,,1,5269,3378,20050601
5272,20,9633,2,Bächli (Hemberg),Bächli (Hemberg),SG,1,,1,5269,3372,20090501
5273,20,9200,0,Gossau SG,Gossau SG,SG,1,,1,7341,3443,19970224
5274,80,9200,1,Gossau SG 1,Gossau SG 1,SG,1,,0,7341,3443,20080101
5275,30,9200,2,Gossau SG 2,Gossau SG 2,SG,1,,0,5275,3443,19970224
5276,10,9203,0,Niederwil SG,Niederwil SG,SG,1,,1,7341,3424,19890926
5277,10,9204,0,Andwil SG,Andwil SG,SG,1,,1,7341,3441,19860521
5278,10,9205,0,Waldkirch,Waldkirch,SG,1,,1,5278,3444,19860521
5279,10,9212,0,Arnegg,Arnegg,SG,1,,1,7341,3443,19860521
5280,10,9213,0,Hauptwil,Hauptwil,TG,1,,1,7227,4486,20090501
5281,30,9214,0,Kradolf-Schönenb.,Kradolf-Schönenberg,TG,1,,0,5281,4501,20050301
5282,20,9216,0,Heldswil,Heldswil,TG,1,,1,7227,4495,20020201
5283,20,9215,0,Schönenberg TG,Schönenberg an der Thur,TG,1,,1,4902,4501,19980818
5284,20,9215,2,Buhwil,Buhwil,TG,1,,1,4902,4501,20051101
5286,10,9220,0,Bischofszell,Bischofszell,TG,1,,1,7227,4471,19970507
5288,20,9223,0,Schweizersholz,Schweizersholz,TG,1,,1,7227,4471,20031001
5289,20,9223,1,Halden,Halden,TG,1,,1,7227,4471,20020901
5290,20,9216,2,Hohentannen,Hohentannen,TG,1,,1,7227,4495,20020101
5291,20,9225,0,Wilen (Gottshaus),Wilen (Gottshaus),TG,1,,1,7227,4486,20090501
5292,20,9225,1,St. Pelagiberg,St. Pelagiberg,TG,1,,1,7227,4486,20090501
5293,20,9230,0,Flawil,Flawil,SG,1,,1,7707,3402,19970224
5294,30,9230,1,Flawil 1,Flawil 1,SG,1,,0,5294,3402,19930909
5295,30,9230,2,Flawil 2,Flawil 2 Botsberg,SG,1,,0,5295,3402,19970224
5296,20,9231,0,Egg (Flawil),Egg (Flawil),SG,1,,1,7707,3402,20030101
5297,20,9604,1,Oberrindal,Oberrindal,SG,1,,1,8393,3393,20040801
5298,10,9604,0,Lütisburg,Lütisburg,SG,1,,1,8393,3393,20040801
5299,10,9240,0,Uzwil,Uzwil,SG,1,,1,7708,3408,19960307
5300,20,9240,2,Niederglatt SG,Niederglatt SG,SG,1,,1,7708,3407,20031101
5301,10,9242,0,Oberuzwil,Oberuzwil,SG,1,,1,7708,3407,19960307
5302,20,9248,0,Bichwil,Bichwil,SG,1,,1,7708,3407,19981116
5303,10,9243,0,Jonschwil,Jonschwil,SG,1,,1,7708,3405,19960307
5304,10,9244,0,Niederuzwil,Niederuzwil,SG,1,,1,7708,3408,19960307
5305,10,9245,0,Oberbüren,Oberbüren,SG,1,,1,7708,3424,19960307
5306,10,9246,0,Niederbüren,Niederbüren,SG,1,,1,7708,3422,19891207
5307,10,9247,0,Henau,Henau,SG,1,,1,7708,3408,20090501
