zip_code;town;canton
8000;Zürich Nord VZ;ZH
8340;Hinwil VZ;ZH
8212;Neuhausen Rundbuck;SH
9000;St. Gallen;SG
4144;Arlesheim Hub;BL
4800;Zofingen KC PK 2;AG
1200;Genève Les Acacias;GE
5000;Aarau Altstadt;AG
1920;Martigny PF331-130;VS
1000;Lausanne 10;VD
1000;Lausanne 18;VD
3075;Vielbringen Worb;BE
1800;Vevey Orient;VD
6000;Luzern Altstadt;LU
8574;Lengwil;TG
8574;Dettighofen Lengw.;TG
1663;Gruyères V. Ville;FR
1762;Givisiez DB AFP;FR
1880;Les Posses-sur-Bex;VD
6590;Cadenazzo CLL AP;TI
9200;Gossau SG LZB FP;SG
1953;Sion RZ;VS
8000;Zürich;ZH
8155;Nassenwil;ZH
4800;Zofingen Abg. St;AG
1345;Le Séchey;VD
1580;Donatyre;VD
1721;Cournillens;FR
8000;Zürich Asendia;ZH
5225;Bözberg;AG
3961;Mission;VS
4600;Olten 4 Hammer;SO
1310;Daillens PL3;VD
1532;Fétigny PL3;FR
3000;Bern PL3;BE
4133;Pratteln PL3;BL
4665;Oftringen PL3;AG
4704;Niederbipp PL3;BE
5506;Mägenwil PL3;AG
5606;Dintikon PL3;AG
5612;Villmergen PL3;AG
6593;Cadenazzo PL3;TI
8422;Pfungen PL3;ZH
8902;Urdorf PL3;ZH
4500;Solothurn;SO
2300;La Chaux-de-Fonds;NE
1965;Diolly (Savièse);VS
1965;La Muraz (Savièse);VS
6010;Kriens ContCent;LU
8580;Biessenhofen;TG
1232;Confignon Cressy;GE
5312;Döttingen-Klingnau;AG
4000;Basel;BS
6203;Sempach Bahnhof GK;LU
8509;Frauenfeld;TG
8970;Urdorf Exchange PL;ZH
3000;Bern PAS;BE
5313;Klingnau Wiesenweg;AG
8953;Dietikon Silbern;ZH
6875;Campora;TI
6130;Wilisau Bahnhofstr;LU
8400;Winterthur;ZH
5000;Aarau Tellistr;AG
6242;Wauwil Dorfstrasse;LU
8400;Winterthur Pflanz.;ZH
8804;Au ZH Seestrasse;ZH
9423;Altenrhein Dorfstr;SG
8000;Zürich SPS;ZH
1200;Genf SPS;GE
3000;Bern SPS;BE
4000;Basel SPS;BS
5000;Aarau SPS;AG
5201;Brugg SPS;AG
6000;Luzern SPS;LU
6300;Zug SPS;ZG
6500;Bellinzona SPS;TI
6600;Locarno SPS;TI
6830;Chiasso SPS;TI
6900;Lugano SPS;TI
3645;Gwatt (Thun) Spiez;BE
5463;Wislikofen Probst.;AG
8400;Winterthur im LInk;ZH
1000;Lausanne SPS;VD
8620;Wetzikon Kastell;ZH
9494;Schaan IMPCA;FL
1666;Grandvillard Dist;FR
8000;Zürich Rütihof;ZH
8400;Winterthur Tösstal;ZH
9464;Rüthi Staatstrasse;SG
1305;Penthalaz Dist;VD
